id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
985499257021530456,Hidden Oasis in Trendy Boston Neighborhood,12795084,Lynne,Jamaica Plain,42.31500761298455,-71.11426414828182,Private room,95.0,1,25,1.4,1,54
986064726941440389,Arc House 1,443303200,Winsome Joy,Mattapan,42.27335926355007,-71.09710208829844,Private room,72.0,1,9,0.51,2,0
988349949154367761,2 BR Apt close to Boston/Cambridge free parking,212619448,Qi,Brighton,42.3526215069712,-71.14915567999259,Entire home/apt,189.0,2,48,2.8,1,45
989053382143966769,"Large 3 Bed, 2 Bath in North End",130680380,Jodie,North End,42.364953871152416,-71.05490069003484,Entire home/apt,334.0,9,4,0.36,20,307
989067490968165923,2bd Condo with 2 KING Size Beds,2006852,Jay,Allston,42.351682651636246,-71.12784399525064,Entire home/apt,147.0,1,41,2.33,21,233
989106213615473322,Arc House 2,443303200,Winsome Joy,Mattapan,42.273488270883554,-71.0955280060331,Private room,98.0,1,5,0.28,2,269
989119014716244187,"Ellie 1- St Botolph, Back Bay, 2bed Studio apt",331225367,Paige,Back Bay,42.34261,-71.08229,Entire home/apt,131.0,1,62,3.52,81,159
989426037045600878,Longwood/Fenway Hill Top 2-Levels Loft 1BR Apt,184906834,Janice,Mission Hill,42.33180235458784,-71.10778483449555,Entire home/apt,143.0,3,54,3.06,4,138
989842393475061363,Ellie 2 -New! Stylish Back Bay Studio!,454031378,Ellie,Back Bay,42.34279201147984,-71.08403036368907,Entire home/apt,148.0,1,53,2.98,1,185
990560533488615867,Newly renovated penthouse 1 bed,26988,Anne,Mission Hill,42.33164437541686,-71.10437449827246,Entire home/apt,75.0,91,0,0.0,6,134
990628010522067553,Simple 2 Bd/2 bth | Washer/Dryer | Close to Fenway,275849638,Sean,Fenway,42.34665116254424,-71.10432562176896,Entire home/apt,239.0,29,11,2.48,70,198
990665291406143357,Cozy Private Room Near Red Line & Old Harbor Beach,2356643,StayNue,South Boston,42.33277002230463,-71.05350248987847,Private room,49.0,29,0,0.0,33,326
991012590669387246,"Blueground | Back Bay, rooftop & gym, nr shops",107434423,Blueground,Back Bay,42.34819239999999,-71.0816562,Entire home/apt,252.0,32,0,0.0,385,307
