id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
867583816590061099,Boston 1 bedrm/livingrm close T,40995423,Jade,,Dorchester,42.32136235398295,-71.05950816707173,Entire home/apt,88,31,1,2023-12-22,0.07,9,324,0,
869100337454650984,Quiet brownstone close to city,15639915,Krisztian,,East Boston,42.3672321,-71.0383392,Entire home/apt,280,1,120,2024-12-29,5.19,1,203,66,STR-523013
869664695063700684,Downtown Boston - Maison Moderne,374049727,Taibou,,Dorchester,42.317710297890656,-71.05689192691577,Private room,90,29,7,2024-11-26,0.32,3,163,3,
870196550944784218,Boston 1 bed/livingrm close to T,40995423,Jade,,Dorchester,42.32121927779309,-71.05758894719567,Entire home/apt,93,30,2,2024-05-31,0.11,9,365,1,
870900443792498664,"New 3 bedroom, 2 bath unit, meadow view!",72023864,Xun,,Allston,42.3509,-71.14514,Entire home/apt,500,1,75,2025-02-18,3.39,1,148,40,STR-522682
872334269004776154,"1 bed/kitchen, 7 minutes to T",40995423,Jade,,Dorchester,42.31936111146322,-71.0576935235636,Entire home/apt,112,31,4,2024-04-20,0.18,9,310,1,
872960760667370862,"Blueground | S End, w/d & gym, nr groceries",107434423,Blueground,,South End,42.3439382,-71.0638329,Entire home/apt,225,32,0,,,385,350,0,
873108519560457453,Boston Private Modern Bedroom in Boston,171686913,Hunter,,Dorchester,42.32559,-71.06459,Private room,95,29,23,2025-01-28,1.04,3,141,4,STR-544842
873477040969697726,Spacious Apt - Newly Renovated - Private Parking!,510884157,Jock,,Dorchester,42.30335,-71.07435,Entire home/apt,,1,73,2024-08-25,3.81,1,0,32,STR-524577
873655282217473344,"Blueground | S End, rooftop & gym, nr dining",107434423,Blueground,,South End,42.3452369,-71.0639399,Entire home/apt,245,32,0,,,385,288,0,
873658297449445896,"Blueground | South Boston, w/d, nr carson Bbeach",107434423,Blueground,,South Boston,42.3311374,-71.0469214,Entire home/apt,,32,1,2023-09-01,0.05,385,288,0,
873911041827061745,South End Stunner/walk to all the neighborhoods!,2881238,Jacquelyn,,South End,42.34268619963691,-71.07805605844173,Entire home/apt,1020,3,18,2025-01-01,0.93,1,233,10,STR-418362
874157788088023652,Ideal for long stays | Chic downtown glass suite,416027128,Naveen,,Brighton,42.3469948,-71.1452694,Entire home/apt,101,29,33,2025-02-26,1.46,27,206,24,STR-569345
874694577253994413,Quiet city home minutes to downtown,131944063,Kathleen,,Dorchester,42.3174128778811,-71.05315949767828,Entire home/apt,,2,47,2024-10-06,2.14,1,0,18,STR-524854
875616931050269215,Private Double Bedroom in Beacon Hill (Bedroom #2),80104460,Min Seok,,Beacon Hill,42.360177705013044,-71.06564076074733,Private room,160,2,104,2025-02-20,4.68,3,324,54,STR-519747
875621630800624958,Private Bedroom in Beacon Hill (Bedroom #1),80104460,Min Seok,,Beacon Hill,42.360031641533844,-71.06746991939835,Private room,76,2,130,2025-02-15,5.79,3,241,71,STR-519747
875636434000056617,Ottoman Cot in Beacon Hill,80104460,Min Seok,,Beacon Hill,42.3581736763962,-71.06559134916827,Shared room,68,2,93,2025-02-22,4.15,3,353,51,STR-519747
875929241345531100,Walk! Location - First floor - Steps from the T!,47584294,Jessy And Diego,,Fenway,42.35039487296866,-71.09370635747206,Entire home/apt,250,1,65,2024-12-07,2.94,18,127,35,STR-524856
876342166686729329,Authentic Brownstone Boston Studio!,409684302,Justin And Mandy,,South End,42.34083,-71.0799,Entire home/apt,182,1,6,2025-01-10,0.41,16,335,5,LB-434068
876933034869554907,Luxury 2Br 2Ba bathrooms South End Boston Balcony,163848078,Adam,,South End,42.34594,-71.06483,Entire home/apt,699,29,11,2025-01-20,0.51,73,365,3,Exempt: This listing is a unit used for furnished institutional or business stays
876996002748010842,Ideal for long stays | elegant suite Boston views,416027128,Naveen,,Brighton,42.34786,-71.14511,Entire home/apt,91,29,76,2025-01-05,3.49,27,194,37,STR-569353
878794587007595979,Charming South End Farmhouse - Near Northeastern!,74782650,Holly,,Roxbury,42.33467151684205,-71.08334665548122,Entire home/apt,357,2,126,2025-03-02,5.51,3,245,67,STR-525603
879147136417316325,Cute Studio in Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.333891348395305,-71.1064474663934,Entire home/apt,104,2,35,2024-11-15,2.39,18,171,32,STR-545176
879147142976191744,Stylish Compact Efficiency Unit - Longwood/Fenway,406353986,Cassandra And Michael,,Mission Hill,42.33285,-71.10488,Entire home/apt,100,2,70,2025-01-23,3.43,18,134,40,Str-545178
881255998576454199,Victorian Home in Boston,7506334,Leah,,Roslindale,42.29281338323787,-71.13442631838394,Entire home/apt,,3,2,2024-12-27,0.09,1,0,1,STR-528092
